「电信」,#genre#
百事通电影4K,http://180.165.31.131:4022/rtp/239.45.3.107:5140
百事通纪实4K,http://180.165.31.131:4022/rtp/239.45.1.10:5140
百事通体育,http://180.165.31.131:4022/rtp/239.45.3.139:5140
百事通科教,http://180.165.31.131:4022/rtp/239.45.1.29:5140
北京卫视,http://180.165.31.131:4022/rtp/239.45.3.229:5140
江苏卫视,http://180.165.31.131:4022/rtp/239.45.3.177:5140
浙江卫视,http://180.165.31.131:4022/rtp/239.45.3.178:5140
湖北卫视,http://180.165.31.131:4022/rtp/239.45.3.239:5140
湖南卫视,http://180.165.31.131:4022/rtp/239.45.3.228:5140
天津卫视,http://180.165.31.131:4022/rtp/239.45.1.124:5140
安徽卫视,http://180.165.31.131:4022/rtp/239.45.1.120:5140
山东卫视,http://180.165.31.131:4022/rtp/239.45.3.238:5140
广东卫视,http://180.165.31.131:4022/rtp/239.45.3.230:5140
东南卫视,http://180.165.31.131:4022/rtp/239.45.1.121:5140
广西卫视,http://180.165.31.131:4022/rtp/239.45.0.5:5140
江西卫视,http://180.165.31.131:4022/rtp/239.45.1.122:5140
河北卫视,http://180.165.31.131:4022/rtp/239.45.1.44:5140
河南卫视,http://180.165.31.131:4022/rtp/239.45.0.3:5140
海南卫视,http://180.165.31.131:4022/rtp/239.45.1.81:5140
深圳卫视,http://180.165.31.131:4022/rtp/239.45.3.231:5140
四川卫视,http://180.165.31.131:4022/rtp/239.45.1.83:5140
重庆卫视,http://180.165.31.131:4022/rtp/239.45.1.84:5140
云南卫视,http://180.165.31.131:4022/rtp/239.45.0.4:5140
贵州卫视,http://180.165.31.131:4022/rtp/239.45.1.80:5140
吉林卫视,http://180.165.31.131:4022/rtp/239.45.0.6:5140
辽宁卫视,http://180.165.31.131:4022/rtp/239.45.1.123:5140
黑龙江卫视,http://180.165.31.131:4022/rtp/239.45.3.232:5140
山西卫视,http://180.165.31.131:4022/rtp/239.45.1.229:5140
青海卫视,http://180.165.31.131:4022/rtp/239.45.1.230:5140
西藏卫视,http://180.165.31.131:4022/rtp/239.45.1.231:5140
宁夏卫视,http://180.165.31.131:4022/rtp/239.45.1.213:5140
陕西卫视,http://180.165.31.131:4022/rtp/239.45.1.232:5140
云南卫视,http://180.165.31.131:4022/rtp/239.45.0.4:5140
甘肃卫视,http://180.165.31.131:4022/rtp/239.45.1.234:5140
内蒙古卫视,http://180.165.31.131:4022/rtp/239.45.1.238:5140
河南卫视,http://180.165.31.131:4022/rtp/239.45.0.3:5140
新疆卫视,http://180.165.31.131:4022/rtp/239.45.1.116:5140
兵团卫视,http://180.165.31.131:4022/rtp/239.45.1.117:5140
三沙卫视,http://180.165.31.131:4022/rtp/239.45.1.82:5140
康巴卫视,http://180.165.31.131:4022/rtp/239.45.1.251:5140
金鹰卡通,http://180.165.31.131:4022/rtp/239.45.0.38:5140
金鹰纪实,http://180.165.31.131:4022/rtp/239.45.1.45:5140
北京卡酷少儿,http://180.165.31.131:4022/rtp/239.45.0.8:5140
北京纪实科教,http://180.165.31.131:4022/rtp/239.45.1.14:5140
CETV1,http://180.165.31.131:4022/rtp/239.45.1.125:5140
CETV2,http://180.165.31.131:4022/rtp/239.45.1.52:5140
CETV4,http://180.165.31.131:4022/rtp/239.45.1.50:5140
CGTN英语,http://180.165.31.131:4022/rtp/239.45.1.194:5140
嘉定频道,http://180.165.31.131:4022/rtp/239.45.3.185:5140
嘉佳卡通,http://180.165.31.131:4022/rtp/239.45.1.48:5140
东方购物-1HD,http://180.165.31.131:4022/rtp/239.45.3.74:5140
东方购物-2HD,http://180.165.31.131:4022/rtp/239.45.3.75:5140
东方购物-3HD,http://180.165.31.131:4022/rtp/239.45.3.207:5140
上海电信-组播6
东方卫视,http://223.167.230.34:4022/rtp/239.45.3.146:5140
新闻综合,http://223.167.230.34:4022/rtp/239.45.3.209:5140
都市频道,http://223.167.230.34:4022/rtp/239.45.3.236:5140
东方影视,http://223.167.230.34:4022/rtp/239.45.3.237:5140
都市剧场,http://223.167.230.34:4022/rtp/239.45.3.136:5140
欢笑剧场,http://223.167.230.34:4022/rtp/239.45.3.196:5140
动漫秀场,http://223.167.230.34:4022/rtp/239.45.3.134:5140
哈哈炫动,http://223.167.230.34:4022/rtp/239.45.1.55:5140
法治天地,http://223.167.230.34:4022/rtp/239.45.1.46:5140
金色学堂,http://223.167.230.34:4022/rtp/239.45.0.9:5140
游戏风云,http://223.167.230.34:4022/rtp/239.45.3.131:5140
生活时尚,http://223.167.230.34:4022/rtp/239.45.3.132:5140
上海教育,http://223.167.230.34:4022/rtp/239.45.0.13:5140
东方财经,http://223.167.230.34:4022/rtp/239.45.0.17:5140
五星体育,http://223.167.230.34:4022/rtp/239.45.3.210:5140
第一财经,http://223.167.230.34:4022/rtp/239.45.3.211:5140
乐游纪实,http://223.167.230.34:4022/rtp/239.45.3.135:5140
CCTV-1综合,http://223.167.230.34:4022/rtp/239.45.3.145:5140
CCTV-2财经,http://223.167.230.34:4022/rtp/239.45.3.208:5140
CCTV-3综艺,http://223.167.230.34:4022/rtp/239.45.1.68:5140
CCTV-4中文国际,http://223.167.230.34:4022/rtp/239.45.0.2:5140
CCTV-5体育,http://223.167.230.34:4022/rtp/239.45.1.69:5140
CCTV-6电影,http://223.167.230.34:4022/rtp/239.45.1.70:5140
CCTV-7国防军事,http://223.167.230.34:4022/rtp/239.45.3.56:5140
CCTV-8电视剧,http://223.167.230.34:4022/rtp/239.45.1.71:5140
CCTV-9纪录,http://223.167.230.34:4022/rtp/239.45.3.4:5140
CCTV-10科教,http://223.167.230.34:4022/rtp/239.45.3.8:5140
CCTV-11戏曲,http://223.167.230.34:4022/rtp/239.45.1.196:5140
CCTV-12社会与法,http://223.167.230.34:4022/rtp/239.45.3.10:5140
CCTV-13新闻,http://223.167.230.34:4022/rtp/239.45.1.198:5140
CCTV-14少儿,http://223.167.230.34:4022/rtp/239.45.3.23:5140
CCTV-15音乐,http://223.167.230.34:4022/rtp/239.45.1.200:5140
CCTV-17农业农村,http://223.167.230.34:4022/rtp/239.45.3.52:5140
欢笑剧场4K,http://223.167.230.34:4022/rtp/239.45.1.4:5140
百事通电影4K,http://223.167.230.34:4022/rtp/239.45.1.42:5140
百事通少儿4K,http://223.167.230.34:4022/rtp/239.45.1.1:5140
百事通电影4K,http://223.167.230.34:4022/rtp/239.45.3.107:5140
百事通纪实4K,http://223.167.230.34:4022/rtp/239.45.1.10:5140
百事通体育,http://223.167.230.34:4022/rtp/239.45.3.139:5140
百事通科教,http://223.167.230.34:4022/rtp/239.45.1.29:5140
北京卫视,http://223.167.230.34:4022/rtp/239.45.3.229:5140
江苏卫视,http://223.167.230.34:4022/rtp/239.45.3.177:5140
浙江卫视,http://223.167.230.34:4022/rtp/239.45.3.178:5140
湖北卫视,http://223.167.230.34:4022/rtp/239.45.3.239:5140
湖南卫视,http://223.167.230.34:4022/rtp/239.45.3.228:5140
天津卫视,http://223.167.230.34:4022/rtp/239.45.1.124:5140
安徽卫视,http://223.167.230.34:4022/rtp/239.45.1.120:5140
山东卫视,http://223.167.230.34:4022/rtp/239.45.3.238:5140
广东卫视,http://223.167.230.34:4022/rtp/239.45.3.230:5140
东南卫视,http://223.167.230.34:4022/rtp/239.45.1.121:5140
广西卫视,http://223.167.230.34:4022/rtp/239.45.0.5:5140
江西卫视,http://223.167.230.34:4022/rtp/239.45.1.122:5140
河北卫视,http://223.167.230.34:4022/rtp/239.45.1.44:5140
河南卫视,http://223.167.230.34:4022/rtp/239.45.0.3:5140
海南卫视,http://223.167.230.34:4022/rtp/239.45.1.81:5140
深圳卫视,http://223.167.230.34:4022/rtp/239.45.3.231:5140
四川卫视,http://223.167.230.34:4022/rtp/239.45.1.83:5140
重庆卫视,http://223.167.230.34:4022/rtp/239.45.1.84:5140
云南卫视,http://223.167.230.34:4022/rtp/239.45.0.4:5140
贵州卫视,http://223.167.230.34:4022/rtp/239.45.1.80:5140
吉林卫视,http://223.167.230.34:4022/rtp/239.45.0.6:5140
辽宁卫视,http://223.167.230.34:4022/rtp/239.45.1.123:5140
黑龙江卫视,http://223.167.230.34:4022/rtp/239.45.3.232:5140
山西卫视,http://223.167.230.34:4022/rtp/239.45.1.229:5140
青海卫视,http://223.167.230.34:4022/rtp/239.45.1.230:5140
西藏卫视,http://223.167.230.34:4022/rtp/239.45.1.231:5140
宁夏卫视,http://223.167.230.34:4022/rtp/239.45.1.213:5140
陕西卫视,http://223.167.230.34:4022/rtp/239.45.1.232:5140
云南卫视,http://223.167.230.34:4022/rtp/239.45.0.4:5140
甘肃卫视,http://223.167.230.34:4022/rtp/239.45.1.234:5140
内蒙古卫视,http://223.167.230.34:4022/rtp/239.45.1.238:5140
河南卫视,http://223.167.230.34:4022/rtp/239.45.0.3:5140
新疆卫视,http://223.167.230.34:4022/rtp/239.45.1.116:5140
兵团卫视,http://223.167.230.34:4022/rtp/239.45.1.117:5140
三沙卫视,http://223.167.230.34:4022/rtp/239.45.1.82:5140
康巴卫视,http://223.167.230.34:4022/rtp/239.45.1.251:5140
金鹰卡通,http://223.167.230.34:4022/rtp/239.45.0.38:5140
金鹰纪实,http://223.167.230.34:4022/rtp/239.45.1.45:5140
北京卡酷少儿,http://223.167.230.34:4022/rtp/239.45.0.8:5140
北京纪实科教,http://223.167.230.34:4022/rtp/239.45.1.14:5140
CETV1,http://223.167.230.34:4022/rtp/239.45.1.125:5140
CETV2,http://223.167.230.34:4022/rtp/239.45.1.52:5140
CETV4,http://223.167.230.34:4022/rtp/239.45.1.50:5140
CGTN英语,http://223.167.230.34:4022/rtp/239.45.1.194:5140
嘉定频道,http://223.167.230.34:4022/rtp/239.45.3.185:5140
嘉佳卡通,http://223.167.230.34:4022/rtp/239.45.1.48:5140
东方购物-1HD,http://223.167.230.34:4022/rtp/239.45.3.74:5140
东方购物-2HD,http://223.167.230.34:4022/rtp/239.45.3.75:5140
东方购物-3HD,http://223.167.230.34:4022/rtp/239.45.3.207:5140
上海电信-组播7
东方卫视,http://223.167.245.215:8001/rtp/239.45.3.146:5140
新闻综合,http://223.167.245.215:8001/rtp/239.45.3.209:5140
都市频道,http://223.167.245.215:8001/rtp/239.45.3.236:5140
东方影视,http://223.167.245.215:8001/rtp/239.45.3.237:5140
都市剧场,http://223.167.245.215:8001/rtp/239.45.3.136:5140
欢笑剧场,http://223.167.245.215:8001/rtp/239.45.3.196:5140
动漫秀场,http://223.167.245.215:8001/rtp/239.45.3.134:5140
哈哈炫动,http://223.167.245.215:8001/rtp/239.45.1.55:5140
法治天地,http://223.167.245.215:8001/rtp/239.45.1.46:5140
金色学堂,http://223.167.245.215:8001/rtp/239.45.0.9:5140
游戏风云,http://223.167.245.215:8001/rtp/239.45.3.131:5140
生活时尚,http://223.167.245.215:8001/rtp/239.45.3.132:5140
上海教育,http://223.167.245.215:8001/rtp/239.45.0.13:5140
东方财经,http://223.167.245.215:8001/rtp/239.45.0.17:5140
五星体育,http://223.167.245.215:8001/rtp/239.45.3.210:5140
第一财经,http://223.167.245.215:8001/rtp/239.45.3.211:5140
乐游纪实,http://223.167.245.215:8001/rtp/239.45.3.135:5140
CCTV-1综合,http://223.167.245.215:8001/rtp/239.45.3.145:5140
CCTV-2财经,http://223.167.245.215:8001/rtp/239.45.3.208:5140
CCTV-3综艺,http://223.167.245.215:8001/rtp/239.45.1.68:5140
CCTV-4中文国际,http://223.167.245.215:8001/rtp/239.45.0.2:5140
CCTV-5体育,http://223.167.245.215:8001/rtp/239.45.1.69:5140
CCTV-6电影,http://223.167.245.215:8001/rtp/239.45.1.70:5140
CCTV-7国防军事,http://223.167.245.215:8001/rtp/239.45.3.56:5140
CCTV-8电视剧,http://223.167.245.215:8001/rtp/239.45.1.71:5140
CCTV-9纪录,http://223.167.245.215:8001/rtp/239.45.3.4:5140
CCTV-10科教,http://223.167.245.215:8001/rtp/239.45.3.8:5140
CCTV-11戏曲,http://223.167.245.215:8001/rtp/239.45.1.196:5140
CCTV-12社会与法,http://223.167.245.215:8001/rtp/239.45.3.10:5140
CCTV-13新闻,http://223.167.245.215:8001/rtp/239.45.1.198:5140
CCTV-14少儿,http://223.167.245.215:8001/rtp/239.45.3.23:5140
CCTV-15音乐,http://223.167.245.215:8001/rtp/239.45.1.200:5140
CCTV-17农业农村,http://223.167.245.215:8001/rtp/239.45.3.52:5140
欢笑剧场4K,http://223.167.245.215:8001/rtp/239.45.1.4:5140
百事通电影4K,http://223.167.245.215:8001/rtp/239.45.1.42:5140
百事通少儿4K,http://223.167.245.215:8001/rtp/239.45.1.1:5140
百事通电影4K,http://223.167.245.215:8001/rtp/239.45.3.107:5140
百事通纪实4K,http://223.167.245.215:8001/rtp/239.45.1.10:5140
百事通体育,http://223.167.245.215:8001/rtp/239.45.3.139:5140
百事通科教,http://223.167.245.215:8001/rtp/239.45.1.29:5140
北京卫视,http://223.167.245.215:8001/rtp/239.45.3.229:5140
江苏卫视,http://223.167.245.215:8001/rtp/239.45.3.177:5140
浙江卫视,http://223.167.245.215:8001/rtp/239.45.3.178:5140
湖北卫视,http://223.167.245.215:8001/rtp/239.45.3.239:5140
湖南卫视,http://223.167.245.215:8001/rtp/239.45.3.228:5140
天津卫视,http://223.167.245.215:8001/rtp/239.45.1.124:5140
安徽卫视,http://223.167.245.215:8001/rtp/239.45.1.120:5140
山东卫视,http://223.167.245.215:8001/rtp/239.45.3.238:5140
广东卫视,http://223.167.245.215:8001/rtp/239.45.3.230:5140
东南卫视,http://223.167.245.215:8001/rtp/239.45.1.121:5140
广西卫视,http://223.167.245.215:8001/rtp/239.45.0.5:5140
江西卫视,http://223.167.245.215:8001/rtp/239.45.1.122:5140
河北卫视,http://223.167.245.215:8001/rtp/239.45.1.44:5140
河南卫视,http://223.167.245.215:8001/rtp/239.45.0.3:5140
海南卫视,http://223.167.245.215:8001/rtp/239.45.1.81:5140
深圳卫视,http://223.167.245.215:8001/rtp/239.45.3.231:5140
四川卫视,http://223.167.245.215:8001/rtp/239.45.1.83:5140
重庆卫视,http://223.167.245.215:8001/rtp/239.45.1.84:5140
云南卫视,http://223.167.245.215:8001/rtp/239.45.0.4:5140
贵州卫视,http://223.167.245.215:8001/rtp/239.45.1.80:5140
吉林卫视,http://223.167.245.215:8001/rtp/239.45.0.6:5140
辽宁卫视,http://223.167.245.215:8001/rtp/239.45.1.123:5140
黑龙江卫视,http://223.167.245.215:8001/rtp/239.45.3.232:5140
山西卫视,http://223.167.245.215:8001/rtp/239.45.1.229:5140
青海卫视,http://223.167.245.215:8001/rtp/239.45.1.230:5140
西藏卫视,http://223.167.245.215:8001/rtp/239.45.1.231:5140
宁夏卫视,http://223.167.245.215:8001/rtp/239.45.1.213:5140
陕西卫视,http://223.167.245.215:8001/rtp/239.45.1.232:5140
云南卫视,http://223.167.245.215:8001/rtp/239.45.0.4:5140
甘肃卫视,http://223.167.245.215:8001/rtp/239.45.1.234:5140
内蒙古卫视,http://223.167.245.215:8001/rtp/239.45.1.238:5140
河南卫视,http://223.167.245.215:8001/rtp/239.45.0.3:5140
新疆卫视,http://223.167.245.215:8001/rtp/239.45.1.116:5140
兵团卫视,http://223.167.245.215:8001/rtp/239.45.1.117:5140
三沙卫视,http://223.167.245.215:8001/rtp/239.45.1.82:5140
康巴卫视,http://223.167.245.215:8001/rtp/239.45.1.251:5140
金鹰卡通,http://223.167.245.215:8001/rtp/239.45.0.38:5140
金鹰纪实,http://223.167.245.215:8001/rtp/239.45.1.45:5140
北京卡酷少儿,http://223.167.245.215:8001/rtp/239.45.0.8:5140
北京纪实科教,http://223.167.245.215:8001/rtp/239.45.1.14:5140
CETV1,http://223.167.245.215:8001/rtp/239.45.1.125:5140
CETV2,http://223.167.245.215:8001/rtp/239.45.1.52:5140
CETV4,http://223.167.245.215:8001/rtp/239.45.1.50:5140
CGTN英语,http://223.167.245.215:8001/rtp/239.45.1.194:5140
嘉定频道,http://223.167.245.215:8001/rtp/239.45.3.185:5140
嘉佳卡通,http://223.167.245.215:8001/rtp/239.45.1.48:5140
东方购物-1HD,http://223.167.245.215:8001/rtp/239.45.3.74:5140
东方购物-2HD,http://223.167.245.215:8001/rtp/239.45.3.75:5140
东方购物-3HD,http://223.167.245.215:8001/rtp/239.45.3.207:5140
「联通」,#genre#
河北联通-组播1
九屏直播频道,http://121.29.141.15:4022/rtp/239.253.92.203:6150
河北卫视,http://121.29.141.15:4022/rtp/239.253.92.154:6011
河北经济生活,http://121.29.141.15:4022/rtp/239.253.92.171:6001
河北都市频道,http://121.29.141.15:4022/rtp/239.253.92.172:6002
河北影视剧频道,http://121.29.141.15:4022/rtp/239.253.92.173:6003
河北少儿科教,http://121.29.141.15:4022/rtp/239.253.92.174:6004
河北文旅公共,http://121.29.141.15:4022/rtp/239.253.92.175:6005
河北三农频道,http://121.29.141.15:4022/rtp/239.253.92.176:6006
睛彩河北,http://121.29.141.15:4022/rtp/239.253.92.104:6221
CCTV-1综合,http://121.29.141.15:4022/rtp/239.253.92.83:8012
CCTV-2财经,http://121.29.141.15:4022/rtp/239.253.92.190:6065
CCTV-3综艺,http://121.29.141.15:4022/rtp/239.253.92.191:6057
CCTV-4中文国际,http://121.29.141.15:4022/rtp/239.253.92.251:6141
CCTV-5体育,http://121.29.141.15:4022/rtp/239.253.92.181:6046
CCTV-6电影,http://121.29.141.15:4022/rtp/239.253.92.193:6058
CCTV-7国防军事,http://121.29.141.15:4022/rtp/239.253.92.194:6059
CCTV-8电视剧,http://121.29.141.15:4022/rtp/239.253.92.195:6060
CCTV-9纪录,http://121.29.141.15:4022/rtp/239.253.92.107:6020
CCTV-10科教,http://121.29.141.15:4022/rtp/239.253.92.196:6061
CCTV-11戏曲,http://121.29.141.15:4022/rtp/239.253.93.153:6321
CCTV-12社会与法,http://121.29.141.15:4022/rtp/239.253.92.197:6062
CCTV-13新闻,http://121.29.141.15:4022/rtp/239.253.92.13:8008
CCTV-14少儿,http://121.29.141.15:4022/rtp/239.253.92.198:6063
CCTV-15音乐,http://121.29.141.15:4022/rtp/239.253.93.154:6322
CCTV-17农业农村,http://121.29.141.15:4022/rtp/239.253.93.150:6318
CCTV-5+体育赛事,http://121.29.141.15:4022/rtp/239.253.92.82:8013
CCTV电视指南,http://121.29.141.15:4022/rtp/239.253.93.249:6427
CCTV第一剧场,http://121.29.141.15:4022/rtp/239.253.93.138:6428
CCTV风云剧场,http://121.29.141.15:4022/rtp/239.253.93.251:6429
CCTV怀旧剧场,http://121.29.141.15:4022/rtp/239.253.93.252:6430
CCTV风云音乐,http://121.29.141.15:4022/rtp/239.253.93.253:6431
CCTV风云足球,http://121.29.141.15:4022/rtp/239.253.93.254:6432
CCTV高尔夫网球,http://121.29.141.15:4022/rtp/239.253.93.122:6465
CCTV央视文化精品,http://121.29.141.15:4022/rtp/239.253.93.175:6439
CCTV央视台球,http://121.29.141.15:4022/rtp/239.253.93.231:6409
CCTV兵器科技,http://121.29.141.15:4022/rtp/239.253.93.47:6435
CCTV世界地理,http://121.29.141.15:4022/rtp/239.253.92.131:6113
CCTV女性时尚,http://121.29.141.15:4022/rtp/239.253.92.144:6114
湖南卫视,http://121.29.141.15:4022/rtp/239.253.92.84:8015
浙江卫视,http://121.29.141.15:4022/rtp/239.253.92.90:8020
江苏卫视,http://121.29.141.15:4022/rtp/239.253.92.88:8018
北京卫视,http://121.29.141.15:4022/rtp/239.253.92.87:8014
东南卫视,http://121.29.141.15:4022/rtp/239.253.92.201:6146
东方卫视,http://121.29.141.15:4022/rtp/239.253.92.89:8019
天津卫视,http://121.29.141.15:4022/rtp/239.253.92.91:8021
深圳卫视,http://121.29.141.15:4022/rtp/239.253.92.86:8017
山东卫视,http://121.29.141.15:4022/rtp/239.253.92.207:8109
广东卫视,http://121.29.141.15:4022/rtp/239.253.92.206:8108
黑龙江卫视,http://121.29.141.15:4022/rtp/239.253.92.85:8016
辽宁卫视,http://121.29.141.15:4022/rtp/239.253.92.115:6056
安徽卫视,http://121.29.141.15:4022/rtp/239.253.92.209:6566
湖北卫视,http://121.29.141.15:4022/rtp/239.253.92.210:6567
四川卫视,http://121.29.141.15:4022/rtp/239.253.92.16:6043
重庆卫视,http://121.29.141.15:4022/rtp/239.253.92.10:6053
河南卫视,http://121.29.141.15:4022/rtp/239.253.92.137:6144
广西卫视,http://121.29.141.15:4022/rtp/239.253.92.76:8043
贵州卫视,http://121.29.141.15:4022/rtp/239.253.92.105:6055
江西卫视,http://121.29.141.15:4022/rtp/239.253.92.19:6145
吉林卫视,http://121.29.141.15:4022/rtp/239.253.92.202:6147
海南卫视,http://121.29.141.15:4022/rtp/239.253.93.155:6323
石家庄新闻综合,http://121.29.141.15:4022/rtp/239.253.92.149:6035
石家庄文化娱乐,http://121.29.141.15:4022/rtp/239.253.92.93:8120
石家庄城市服务,http://121.29.141.15:4022/rtp/239.253.92.94:8121
承德新闻综合,http://121.29.141.15:4022/rtp/239.253.92.222:8112
承德旅游文化,http://121.29.141.15:4022/rtp/239.253.92.223:8113
秦皇岛新闻综合,http://121.29.141.15:4022/rtp/239.253.92.52:6021
秦皇岛公共频道,http://121.29.141.15:4022/rtp/239.253.92.53:6022
唐山新闻综合,http://121.29.141.15:4022/rtp/239.253.92.245:6089
唐山生活服务,http://121.29.141.15:4022/rtp/239.253.92.126:6026
唐山影视频道,http://121.29.141.15:4022/rtp/239.253.92.127:6027
唐山公共频道,http://121.29.141.15:4022/rtp/239.253.92.128:6028
廊坊新闻综合,http://121.29.141.15:4022/rtp/239.253.92.164:6036
廊坊生活频道,http://121.29.141.15:4022/rtp/239.253.92.166:6037
保定新闻综合,http://121.29.141.15:4022/rtp/239.253.93.2:6153
保定公共频道,http://121.29.141.15:4022/rtp/239.253.93.4:6157
保定生活健康,http://121.29.141.15:4022/rtp/239.253.93.5:6158
衡水新闻综合,http://121.29.141.15:4022/rtp/239.253.93.3:6154
衡水经济科教,http://121.29.141.15:4022/rtp/239.253.93.7:6160
邢台综合频道,http://121.29.141.15:4022/rtp/239.253.93.8:6161
邢台城市生活,http://121.29.141.15:4022/rtp/239.253.93.10:6163
邯郸新闻综合,http://121.29.141.15:4022/rtp/239.253.93.11:6164
邯郸公共频道,http://121.29.141.15:4022/rtp/239.253.93.12:6165
邯郸科技教育,http://121.29.141.15:4022/rtp/239.253.93.13:6166
高邑融媒,http://121.29.141.15:4022/rtp/239.253.92.160:6041
井陉矿区电视台,http://121.29.141.15:4022/rtp/239.253.92.215:6067
深泽综合频道,http://121.29.141.15:4022/rtp/239.253.94.31:6630
赵县电视台,http://121.29.141.15:4022/rtp/239.253.93.140:6308
晋州综合频道,http://121.29.141.15:4022/rtp/239.253.93.156:6324
井陉综合频道,http://121.29.141.15:4022/rtp/239.253.93.205:6383
平泉综合频道,http://121.29.141.15:4022/rtp/239.253.92.156:6012
兴隆综合频道,http://121.29.141.15:4022/rtp/239.253.93.104:6271
隆化综合频道,http://121.29.141.15:4022/rtp/239.253.93.174:6342
承德县电视台,http://121.29.141.15:4022/rtp/239.253.94.28:6627
崇礼融媒体中心,http://121.29.141.15:4022/rtp/239.253.93.147:6315
